id,date,username,tweet,replies_count,retweets_count,likes_count,hashtags,fond_name,rating
382075537058836480,2013-09-23,volnoedelo,"КОНКУРС  Фонд Олега Дерипаска ""Вольное Дело"" и МГУ объявляют о начале очередного конкурса работ талантливых...  ",0,0,0,[],"""Вольное дело""",1
359939758086041600,2013-07-24,ipkgn,"Фонд Олега Дерипаска «Вольное Дело» и «Группа ГАЗ» ...: Нижний Новгород, 22 июля 2013 года, - Фонд Олега Дерип...  ",0,0,0,[],"""Вольное дело""",1
357762481181048832,2013-07-18,proteh_org,«Группа ГАЗ» и Фонд Олега Дерипаска проводят соревнования «РобоКросс-2013»  ,0,0,0,['спецтехника'],"""Вольное дело""",2
356661524175130624,2013-07-15,volnoedelo,"Forbes составил рейтинг российских меценатов. В него вошел основатель Фонд Олега Дерипаска ""Вольное Дело"" Олег...  ",0,0,0,[],"""Вольное дело""",2
354679714234900480,2013-07-09,centrerudit,Открытый конкурс на получение именных стипендий для студентов кубанских вузов: Фонд Олега Дерипаска «Вольное Д...  ,0,0,0,[],"""Вольное дело""",2
352735779002388480,2013-07-04,volnoedelo,"Фонд Олега Дерипаска ""Вольное Дело"" объявляет открытый конкурс на получение именных стипендий для студентов...  ",0,0,0,[],"""Вольное дело""",2
352663548146626624,2013-07-04,kubsau,ФОНД ОЛЕГА ДЕРИПАСКА «ВОЛЬНОЕ ДЕЛО» объявляет Открытый конкурс на получение именных стипендий 2013/2014 учебного года  ,0,0,0,[],"""Вольное дело""",2
349133218286542784,2013-06-24,volnoedelo,"Фонд Олега Дерипаска ""Вольное Дело"" и Институт археологии РАН начинают новый полевой сезон Фанагорийской...  ",0,0,0,[],"""Вольное дело""",1
347673706866286592,2013-06-20,volnoedelo,"Основатель Фонд Олега Дерипаска ""Вольное Дело"" Олег Дерипаска и Алексей Кудрина на #spief2013 о российской...  ",0,0,0,['spief2013'],"""Вольное дело""",1
1550943080710275072,2022-07-23,voprozak,"Ни художник, ни политик, ни бизнесмен Дерипаска, Владимир Путин или Международный Валютный Фонд не имеют ничего лично против вас.  Думать иначе — значит считать себя пупом Вселенной. А вы максимум её залупа. Это чуть ниже, чем пуп.",0,0,2,[],"""Вольное дело""",0
1535084496072187904,2022-06-10,muhamadeevfarit,"Лукашенко передал российским властям список российских граждан, перечисливших в фонд BYSOL денежные средства.  Наталья Синдеева, Максим Галкин, Юрий Дудь, Дмитрий Муратов, Александр Лебедев, Гарри Каспаров, Борис Ходорковский, Андрей Макаревич, Пётр Авен, Олег Дерипаска. ..  ",0,2,0,[],"""Вольное дело""",1
1515716624308920064,2022-04-17,lewantegulga,"Незаметно было, чтобы Дерипаска вложился в нашу армию, но зато он лезет уже и в пенсионный фонд",0,0,0,[],"""Вольное дело""",1
1515556289094595072,2022-04-17,hush_you,Дерипаска продал арестованные на Западе яхты и перечислил эти деньги в благотворительный фонд помощи Дерикаске.,0,1,3,[],"""Вольное дело""",1
1513674453623868928,2022-04-12,i_volchenko,"@komar220391 Как внезапно война вдруг актуализировала вопросы социального развития страны... и путин о бедных озаботился, и дерипаска  про пенс. фонд вспомнил...  Щас все побегут переживать, заботиться, обсуждать, предлагать.. А что случилось то?",0,0,0,[],"""Вольное дело""",1
1513553377162141952,2022-04-11,2505lis,"🗣 Олег Дерипаска призвал наполнить пенсионный фонд активами госкомпаний:   ""В девяностые забыли о людях. Отсутствие пенсионных резервов - это проблема""  ",0,0,0,[],"""Вольное дело""",1
1513452479467426048,2022-04-11,ytsomados,"@SobolLubov Не иначе , как Дерипаска решил на старости возглавить пенсионный фонд , поэтому решил решил активы Газпрома, Роснефти подмять под  пенсионный фонд. Алюминий уже не продаётся ?",0,0,1,[],"""Вольное дело""",0
1513265205245054976,2022-04-10,nedozivudopensi,"Что-то Дерипаска пиздеть много стал. Уж не в приемники ли его готовят?  🗣 Олег Дерипаска призвал наполнить пенсионный фонд активами госкомпаний:   ""В девяностые забыли о людях. Отсутствие пенсионных резервов - это проблема""  ",7,1,11,[],"""Вольное дело""",0
1513222944570413056,2022-04-10,alexeyivanovzz,"Олег Дерипаска призвал наполнить пенсионный фонд активами госкомпаний:   ""В девяностые забыли о людях. Отсутствие пенсионных резервов - это проблема""  ",0,0,1,[],"""Вольное дело""",1
1510436116171836928,2022-04-03,orto_cat,"сейчас ещё через полгода благодетель дерипаска-абромовеч будет забирать EU долоры за газ, у росеян нефтегаз, востанавлевать экономику и инфраструктуру Украины и жить на скромные 30% от оборота. а кабаиха с чулпан откроют фонд помощи дедям украины матвиенка сеть - ""семь шагов""",0,1,3,[],"""Вольное дело""",0
1510330343831879936,2022-04-02,fufonja,"@mironov_fm неторые олигархи очень даже причем. Дерипаска спонсировал фонд, откуда получали зарплаты профессиональный борцы с Навальным. Посмотрите расследовение ФБК  ",0,1,2,[],"""Вольное дело""",1
1504558231955415040,2022-03-17,lu4ist,"Фонд Дерипаски, в отличие от ФБК, норм делами занимается.  Кажется, Дерипаска хороший парень.  Эй, Дерипаска!!!  ",0,0,1,[],"""Вольное дело""",2
1499122849101065984,2022-03-02,dnp761,"Дерипаска продаст Челси и на вырученные деньги создаст благотворительный фонд, который будет помогать восстановлению Украины. Рома, а ты часом не прихуел?",12,6,20,[],"""Вольное дело""",0
1495741128972419072,2022-02-21,artem_shark_,"@ru_rbc Пусть думцы, Милер и Сечин с Кадыровым скинутся! А... Еще Песков, Дерипаска и прочие! А то иж ты, фонд они трогают! Как на Яхтах рассекать с телками... Пусть скинутся,не обеднеют! А эти 5 млрд. сиротам, старикам выделят. Нет слов, упыри! Это не наша война, а война элит.",0,0,0,[],"""Вольное дело""",0
1462757806315119104,2021-11-22,digikush,"-алега дерипаска дома? -нет,фонд ушёл открывать -передайте,налоговая приходила... сильно бранилась -то дело вольное!  ",0,0,0,[],"""Вольное дело""",0
1379131159922287104,2021-04-05,kpotokpblc,"кто-то из конкурсантов робко спросил - а бюджет на реализацию проекта какой вообще? на что ему гордо ответили, что это не вопрос денег, и много кто хочет инвестировать, главное - реализуемость (где-то далеко заплакал один Дерипаска). призовой фонд конкурса - 27 млн, кстати",1,0,2,[],"""Вольное дело""",1
1372744216028327936,2021-03-19,atf691,"Пенсионный фонд России (ПФР) проанализировал начисления 133 тысяч пенсионеров и выяснил, что восемь тысяч из них недополучали выплаты. Об этом «Комсомольская правда».  ",1,2,1,[],"""Вольное дело""",0
1331689375902608896,2020-11-25,alla91748059,"центр «Школа нового поколения», фонд развития российских регионов фонд «Рассвет», а также благотворительный фонд «Вольное дело» – вывели из холдинга порядка 645 миллионов рублей. При этом главой попечительского совета «Вольного дела» является лично Дерипаска",1,1,3,[],"""Вольное дело""",0
1302733644746945024,2020-09-06,msunewsru,"Фонд «Вольное дело», основанный предпринимателем, с марта направил более 42 млн рублей на поддержку МГУ в условиях пандемии коронавируса. #msunews #MSU #МГУ #Дерипаска #ОлегДерипаска  ",0,1,3,"['msunews', 'msu', 'мгу', 'дерипаска', 'олегдерипаска']","""Вольное дело""",2
1301754346842010112,2020-09-04,yatsekst,"@b2rdetor @Foria777 @Stalins_Line Так хорошо начали Про враньё про амеров (кстати спросили Вас что там дальше - а дальше Дерипаска, его жена и фонд его детей) И такоэ вдруг🙄 Увы, капитализм работает Другое - не смогло Нигде, никак и никогда Даже КНДР внутри допускает мелких частников и рынки",2,0,0,[],"""Вольное дело""",0
1301515492943897088,2020-09-03,iwmaster,"«Стащили в Москву, Москва живёт прекрасно. Часть положили в стабилизационный фонд, а в регионах и на предприятиях ничего не осталось». Дерипаска сказал. Он что, не знает, что за москвичей мигранты пашут по-чёрному, в то время, как россияне бьют баклуши?",0,0,0,[],"""Вольное дело""",0
1300781281588974080,2020-09-01,scrtmag,Олег Дерипаска стал почётным профессором Московского государственного университета им. М.В. Ломоносова. Фонд бизнесмена «Вольное дело» направил на поддержку МГУ во время пандемии коронавируса более 42 млн рублей.  ,0,0,0,[],"""Вольное дело""",2
1296793681589133056,2020-08-21,m_simonyan,"Этот же фонд строит инфекционные блоки для коронавирусных пациентов сразу в нескольких регионах, закупает для больниц сотни тысяч масок, перчаток, халатов и других средств защиты.  Дерипаска очень крутой, конечно.",10,6,52,[],"""Вольное дело""",2
1275448553377107968,2020-06-23,ws_compromat,"Олег Дерипаска основал целый фонд, чтобы спокойно стрелять лосей на Байкале -  ",0,0,0,[],"""Вольное дело""",0
1275029600507224064,2020-06-22,rucriminalinfo,"New post in ВЧК-ОГПУ: Миллиардер Олег Дерипаска контролирует крупное охотхозяйство на западном побережье озера Байкал, недалеко от знаменитого туристического поселка Листвянка. 11 000 га охотничьих угодий записаны на Фонд охраны дикой природы озера Байка…  ",0,0,0,[],"""Вольное дело""",1
1250575245041381120,2020-04-16,costa4774,"Запомните, что я сегодня 16 апреля пишу. В мае, июне  Путин, начнет раздавать стаб. фонд, кому? Дерипаска, Усманов, Мордашов , своих не забудет, кооператов из Озерка, Ротенберг получит. Если кого то волнует фонд и деньги оттуда, они уйдут, не переживайте.",0,0,0,[],"""Вольное дело""",0
1250432371712593920,2020-04-15,2thcztycmildj4b,Олег Владимирович Дерипаска  и его фонд “Вольное дело” оказывают практическую помощь регионам России в борьбе с пандемией коронавируса   ,0,0,0,[],"""Вольное дело""",2
1249280062316314880,2020-04-12,antidote_ru,"В результате работы коронавируса пенсионный фонд и бюджет сэкономит дополнительно несколько триллионов рублей которые можно вложить на поддержку компаний дерипаска, усманова, ротенберга и других друзей Оушена 😎",2,7,24,[],"""Вольное дело""",2
1247850226003608064,2020-04-08,krasnotur_info,"Олег Дерипаска подарил Краснотурьинску машину скорой помощи  Фонд поддержки социальных инноваций «Вольное Дело», основанный Олегом Дерипаской, подарил Краснотурьинску машину скорой помощи. Новый автомобиль поступил в #краснотурьинск #вечернийкраснотурьинск  ",0,0,0,"['краснотурьинск', 'вечернийкраснотурьинск']","""Вольное дело""",2
1246362375298650112,2020-04-04,putinaprotiv,"@Im_SoJu_bro неужели не понятно. Режим чс это деньги из Федерального  резерва которые правительство должно выделить для поддержки населения?  а этот фонд всегда транжирился для таких людей как Сечин , Дерипаска и им подобным.",0,0,0,[],"""Вольное дело""",0
1245316500027855104,2020-04-01,zdorovyinogi,Продавали золото. Решили продавать алмазный фонд. Вопрос: когда начнут  Оружейную палату распродавать? Когда Дерипаска сможет официально вывезти в лондонскую квартиру картины из Эрмитажа??,0,3,3,[],"""Вольное дело""",0
1239972068306767872,2020-03-17,tyotya_ira,"Фонд основателя и бывшего главы Microsoft Билла Гейтса пожертвовал $ 10 млн на борьбу с коронавирусом, Олег Дерипаска сделал важное заявление, Герман Греф тоже",2,10,25,[],"""Вольное дело""",1
1239199036005125888,2020-03-15,sovinformburo41,"@pani_walewska Видимо, он не смог докричаться по своим каналам. Кремлёвские пока не очень понимают угрозу. Думают, что в худшем случае пару десятков тысяч пенсионеров помрет, за что пенсионный фонд скажет спасибо. Дерипаска правильно видит экзистенциальную угрозу, поэтому и обеспокоен так.",0,0,0,[],"""Вольное дело""",0
1230054451538513920,2020-02-19,online_nn,Олег Дерипаска откроет в Австрии мемориал в память о героях ВОВ — так олигарх увековечит память деда  Фонд бизнесмена поможет всем родственникам погибших в этом месте воинов посетить их могилы  ,0,0,0,[],"""Вольное дело""",2
1230053940382913024,2020-02-19,online_nn,Олег Дерипаска откроет в Австрии мемориал в память о героях ВОВ — так олигарх увековечит память деда  Фонд бизнесмена поможет всем родственникам погибших в этом месте воинов посетить их могилы  ,0,0,0,[],"""Вольное дело""",2
1230051272813940992,2020-02-19,wwwnnru,Олег Дерипаска откроет в Австрии мемориал в память о героях ВОВ — так олигарх увековечит память деда. Фонд бизнесмена поможет всем родственникам погибших в этом месте воинов посетить их могилы.  ,0,0,0,[],"""Вольное дело""",2
1228029578943323904,2020-02-13,glavtw,"В Австрии откроют мемориал в память советских воинов  Фонд «Вольное дело» откроет в Австрии мемориал в память советских воинов. Церемония торжественной закладки камня пройдет 22 июня, сообщил основатель фонда, бизнесмен Олег Дерипаска. По его словам, фонд поможет всем, кто зах...  ",0,0,0,[],"""Вольное дело""",2
1221291899388080128,2020-01-26,sobiashka,"@prof_preobr Ну да. Чтоб не видели, как пенсионный фонд Дерипаска хапнул, чтоб банкротом не быть.",1,0,1,[],"""Вольное дело""",0
1197040738011356928,2019-11-20,zgldz,"А в этом году Громов-младший продал появившиеся у него акции ЛМЗ Скад, основным акционером которой является Русал Дерипаски, на сумму 200-300 млн.  Жена кремлёвского чиновника Анна Громова и Олег Дерипаска вместе учредили фонд «Елисаветинско-Сергиевское просветительское общество»  ",1,6,3,[],"""Вольное дело""",1
1192872141169053952,2019-11-08,alekspopov3,"Новости дня: Пенсионная реформа: Индексаций не будет, не мечтайте. Пенсионная реформа. Пенсия 2019. Новости о пенсии. Пенсионный фонд России - Свободная Пресса - Пенсии в 2019 году. Пенсионная система РФ. Олег Дерипаска.  ",0,0,0,[],"""Вольное дело""",0
1187799786147275008,2019-10-25,forbesrussia,"Миллиардер Олег Дерипаска пообещал «ценный подарок» тому, кто найдет потерявшуюся в Красноярске собаку. Псу из приюта, который открыл финансируемый бизнесменом фонд, нашли семью, но он убежал  ",1,2,5,[],"""Вольное дело""",0
1165836170003123968,2019-08-26,357533stz,"@VALMICHEL7 @05idIvan Потанин с 2000 года оплатил обучение более чем 26000 студентов. Усманов внёс в бюджет МИСиС 100 млн ₽ (в т.ч. на стипендии). Даже Дерипаска выделяет деньги на стипендиальной фонд КубГУ, МГУ. И вишенка: Владислав Тетюхин. Так что не надо хаять наших. ЗЫ. А вы кому помогли?",0,0,0,[],"""Вольное дело""",2
1161722566169506048,2019-08-14,vik41738384,"@zaoC5BcbzszeQjW @ludmela58 Моё микропредприятие сработало в минус по результатам года. Один хрен налог 45тыр отдай, не считая ежемесячных налогов на фонд оплаты труда. Мы ж не Дерипаска",0,0,0,[],"""Вольное дело""",0
1126002084116082944,2019-05-08,kpd_perm,"Дерипаска запустил фонд по поддержке расследования причин санкций против него.  Он создал фонд в размере $600к, чтобы журналисты нашли настоящие причины введения санкций против него.",0,0,1,[],"""Вольное дело""",1
1122759171525501056,2019-04-29,kstnm0fsrsnixwt,"Лучшие благотворительные фонды по версии журнала Forbes /  / 7. Фонд «Вольное дело» /  / Год основания: 2008 / Донор: Олег Дерипаска / Бюджет: 685 млн руб. / Итоговый балл: 60,37 /  / Фонд проводит фестиваль научно-технического творчества PROFES..  ",0,0,0,[],"""Вольное дело""",2
1119322176614797056,2019-04-19,jenkers_ru,Олег #Дерипаска запустил фонд по поддержке расследования о санкциях против него  ,0,0,0,['дерипаска'],"""Вольное дело""",1
1119285943691825024,2019-04-19,oreanda_news,Государство. Дерипаска создал фонд поддержки журналистских расследований     ,0,0,0,[],"""Вольное дело""",1
1119264419282861952,2019-04-19,newsaeru,Олег Дерипаска запустил фонд по поддержке расследования о санкциях против него  ,0,0,0,[],"""Вольное дело""",1
1119263429875961984,2019-04-19,dprunews,Дерипаска открыл призовой фонд для расследования о санкциях против него  ,0,0,0,[],"""Вольное дело""",0
1119258428344603008,2019-04-19,yanevskyy,В 2007 году #Дерипаска инвестировал с помощью другой фирмы в инвестиционный фонд Манафорта Pericles Emerging Market Partners. Задача фонда - инвестиции в странах Восточной Европы.,1,3,1,['дерипаска'],"""Вольное дело""",1
1119257455593181056,2019-04-19,tass_agency,Олег Дерипаска запустил фонд по поддержке расследования о санкциях против него:  ,4,3,7,[],"""Вольное дело""",1
1119247940697186048,2019-04-19,inforunews,"Дерипаска создал фонд поддержки журналистских расследований - Новости, события, факты, комментарии -  ",0,0,0,[],"""Вольное дело""",1
1119243841083715968,2019-04-19,vedomosti,Дерипаска создал фонд поддержки журналистских расследований  ,5,7,4,[],"""Вольное дело""",1
1119212765602882048,2019-04-19,lt_kizhe,"FT: Дерипаска собирается создать фонд в размере $600 000 для выплат вознаграждения журналистам, которые расследуют причины попадания его под санкции США. По разным оценкам состояние олигарха из-за санкций сократилось от 56% до 81% ( $3,07 млрд. -  $7,5 млрд). Он не знает за что?",4,6,12,[],"""Вольное дело""",1
1118546832353825024,2019-04-17,kolydka2,"Адвокаты Дерипаски намерены на этой неделе создать призовой фонд в $600 000 для того, чтобы журналисты расследовали истинные причины, по которым Дерипаска попал под санкции  -  FT ПухАв вперёд )))",1,2,1,[],"""Вольное дело""",2
1118531532036039040,2019-04-17,vos_ercex,Дерипаска организовал фонд в $600000 для легального подкупа журналистов США - Русский Монитор  ,1,0,0,[],"""Вольное дело""",0
1118469436833508992,2019-04-17,hromadskeru,"Приближенный к Кремлю российский олигарх Олег Дерипаска создаст «призовой фонд» на $600 тыс., которыми наградит тех журналистов-расследователей, которые «объяснят истинные причины, почему США ввели против него санкции»   ",1,0,0,[],"""Вольное дело""",1
1118467816775192960,2019-04-17,hromadskeua,"Наближений до Кремля російський олігарх Олег Дерипаска створить «призовий фонд» на 600 тисяч доларів, якими нагородить того журналіста-розслідувача, що «пояснить справжні причини того, чому США запровадили проти нього санкції»  ",1,0,1,[],"""Вольное дело""",1
1118440585831038976,2019-04-17,zaur_aliyarov,"Дерипаска создает фонд с размеров в $600 тыс для выплаты журналистам, которые будут расследовать причины попадания бизнесмена под санкции США. Обычный шантаж больших акул капитализма против мелких -ввести санкции, и потом их отменить в обмен на акции. Куда за деньгами обращаться?",2,9,22,[],"""Вольное дело""",0
1118422665319144960,2019-04-17,rb_ru,"Российский миллиардер Олег Дерипаска намерен учредить призовой фонд для СМИ, которые расскажут об американских санкциях в отношении бизнесмена.  ",1,0,0,[],"""Вольное дело""",1
1118421461193110016,2019-04-17,shagaliev97,"Олег Дерипаска учредит призовой фонд в 600 тысяч долларов для журналистов, которые расскажут о причинах американских санкций против него, пишет FT. Бизнесмен считает, что для введения мер использовали «откровенную ложь» — в марте он подал иск к Минфину С…  ",0,0,0,[],"""Вольное дело""",1
1118420957562118016,2019-04-17,tjournal,"Олег Дерипаска учредит призовой фонд в 600 тысяч долларов для журналистов, которые расскажут о причинах американских санкций против него, пишет FT. Бизнесмен считает, что для введения мер использовали «откровенную ложь» — в марте он подал иск к Минфину США  ",2,2,11,[],"""Вольное дело""",1
1118420184270888960,2019-04-17,kfm936,"Олег Дерипаска может создать призовой фонд в размере 600 тысяч долларов для СМИ, которые расскажут об американских санкциях в отношении бизнесмена. Об этом сообщило издание Financial Times со ссылкой на источники//ТАСС",1,1,1,[],"""Вольное дело""",1
1118419941378552064,2019-04-17,rusmonitor,Дерипаска организовал фонд в $600000 для легального подкупа журналистов США  ,0,4,0,[],"""Вольное дело""",1
1118416761114770944,2019-04-17,newsnn_ru,"СМИ могут получить $600 тыс. за изучение причин санкций против Дерипаски   Российский бизнесмен Олег Дерипаска на этой неделе планирует утвердить призовой фонд в $600 тыс. для СМИ, которые расследуют причины американских санкции против него. Об этом соо...  ",0,0,0,[],"""Вольное дело""",1
1118414821836448000,2019-04-17,24_7seven,"Олег Дерипаска может создать призовой фонд в размере $600 тыс. для СМИ, которые расскажут об американских санкциях в отношении бизнесмена, сообщило издание Financial Times:  ",1,0,0,[],"""Вольное дело""",1
1118414319958544000,2019-04-17,sergey39539481,"Олег Дерипаска может создать призовой фонд в размере $600 тыс. для СМИ, которые расскажут об американских санкциях в отношении бизнесмена, сообщило издание Financial Times:  ",0,0,0,[],"""Вольное дело""",1
1118414026994848000,2019-04-17,tass_agency,"Олег Дерипаска может создать призовой фонд в размере $600 тыс. для СМИ, которые расскажут об американских санкциях в отношении бизнесмена, сообщило издание Financial Times:  ",10,6,11,[],"""Вольное дело""",1
1118333218007265024,2019-04-17,aluminium_rus,FT: Дерипаска создаст призовой фонд для установления истинных причин санкций – ВЕДОМОСТИ  ,0,0,0,[],"""Вольное дело""",1
1118303606749499008,2019-04-17,inforunews,"FT: Дерипаска создаст призовой фонд для установления истинных причин санкций - Новости, события, факты, комментарии -  ",0,0,0,[],"""Вольное дело""",1
1113416342328226048,2019-04-03,marina8049,"В 2008 году Олег Дерипаска основал Фонд поддержки социальных инноваций «Вольное дело»[67], ставший одной из крупнейших в России некоммерческих организаций, работающих в сфере благотворительности, меценатства и волонтерства.",0,0,0,[],"""Вольное дело""",1
1104304848453943040,2019-03-09,kuksira,"блаватник , дерипаска , то ли Трамп с Путиным , то ли Путин с Трампом? )  ""Блаватник, кстати, пожертвовал ещё почти миллион в инаугурационный комитет Трампа и $3.5 миллиона в подконотрольный лидеру республиканцев в Сенате Макконнеллу предвыборный фонд"", ",0,0,0,[],"""Вольное дело""",1
1087718595591852032,2019-01-22,dw_russian,"Пока Дерипаска рыбачил на Байкале, Рыбку отпустили, а Фонд борьбы с коррупцией потребовал привлечь к суду его самого за организацию проституции и взяточничество  ",35,263,739,[],"""Вольное дело""",0
1087343038198960000,2019-01-21,navalny_kld,Настя Рыбка переехала из таиландской тюрьмы в российскую. Заказал это олигарх Олег Дерипаска. Фонд борьбы с коррупцией опубликовал доказательства:  ,0,0,4,[],"""Вольное дело""",0
1078530360701533952,2018-12-28,billynavigator,Вот так. Просрали? А теперь вопрос: как и когда Дерипаска вернёт в фонд деньги пенсионеров? Или Путин корешей не сдаёт?   ,1,0,0,[],"""Вольное дело""",0
1078187438990914048,2018-12-27,krikunand1978,"@ShevtsovYuri @galamm11 У нас феодализм.При капитализме, ресурсы купили бы Рокфеллеры итп, а не вассалы царя, которые тем же буржуям все это перепродают (как Дерипаска). А фонд который не в состоянии выполнять обязательства перед вкладчиками ( пенсионный) признали бы банкротом и распродали имущество.",2,0,0,[],"""Вольное дело""",0
1065881261774918016,2018-11-23,_wowka,"@NakolenkeTV Конечно занимается. Дерипаска помогает, Сечина, Ротенбергам. А фонд называется - Бюджет Российской Федерации.",0,0,0,[],"""Вольное дело""",1
1028902333181316992,2018-08-13,repub_politics,Главное этим утром: суверенный фонд Саудовской Аравии поможет Маску сделать Tesla частной компанией; Дерипаска предложил передать ВТБ часть акций En+ для снятия санкций с «Русала»; турецкий ЦБ отреагировал на рекордное падение курса лиры  ,0,6,1,[],"""Вольное дело""",1
990931428258041856,2018-04-30,nemtsov_most,"Борис Немцов - немного о русофобии и бизнесе дружков Путина.  ""Кому помог Путин? Как зовут его? Дерипаска. Сколько он дал денег этому несчастному нищему парню? Это пенсионные деньги. Он залез в Фонд национального благосостояния и вытащил оттуда 4,5 млрд: ""Олежка, на, получи.""  ",1,49,55,[],"""Вольное дело""",0
990906414708219904,2018-04-30,digma28,"Борис Немцов - немного о русофобии и бизнесе дружков Путина.  ""Кому помог Путин? Как зовут его? Дерипаска. Сколько он дал денег этому несчастному нищему парню? Это пенсионные деньги. Он залез в Фонд национального благосостояния и вытащил оттуда 4,5 млрд: ""Олежка, на, получи.""  ",6,150,160,[],"""Вольное дело""",0
984089389331636224,2018-04-11,tomsk_loud_news,"И Пенсионный фонд ещё хорошо бы подключить.  А то пенсионеров у нас непростительного много, а товарищ Дерипаска - он один такой.  ",1,5,4,[],"""Вольное дело""",0
983966700981846016,2018-04-11,georgy6025,"Благотворительность:  Российские пенсионеры – фону ""Подари миллиард""  ",0,0,0,"['краудфандинг', 'фонд', 'дерипаска']","""Вольное дело""",1
983963530880790528,2018-04-11,georgiatwi,"Благотворительность:  Российские пенсионеры – фону ""Подари миллиард""  ",0,0,0,"['краудфандинг', 'фонд', 'дерипаска']","""Вольное дело""",1
983350986881282048,2018-04-09,ergul_2000,"Мне так нравится, когда заявляют : ""пусть Дерипаска банскротиться"". Наверное, эти люди будут платить зарплату его рабочим, которые останутся на улице, отчисления в пенсионный фонд и страховку, а также налоги, равные тем, что платит Росал.",1,0,0,[],"""Вольное дело""",1
969268400164954112,2018-03-01,antegosum,"Фонд борьбы с коррупцией: Дерипаска, махинации на госзакупках и увольнение бывшей жены Пескова   ",0,0,0,[],"""Вольное дело""",0
966434164982632448,2018-02-21,yuri_minnikov,"@GrahamWP_UK @makozhevnikova А какого хуя ребята у нас сука один фонд,чтобы помочь людям?а все остальные в Инстаграме по 100 руб собирают на лечение?чтож Дерипаска то 100$купюры шлюхам в пи..суёт, а не детям помогает??",0,0,0,[],"""Вольное дело""",0
962635857277497344,2018-02-11,mrvedomstvo,"Мне понравилось видео ""Дерипаска подает в суд на фонд Навального""",0,0,0,[],"""Вольное дело""",1
962427575732719616,2018-02-10,alexand67133035,Дерипаска подает в суд на фонд Навального  ,0,0,0,[],"""Вольное дело""",1
962250200478752768,2018-02-10,maharinsky,"8 февраля Фонд борьбы с коррупцией Навального опубликовал расследование, в котором утверждается, что Приходько и Дерипаска в августе 2016 года провели три дня на яхте миллиардера вместе с ""девушками из эскорт-агентств"".  ",0,0,0,[],"""Вольное дело""",0
962173955384766464,2018-02-10,zueva_16,Дерипаска подает в суд на фонд Навального:  ,0,0,0,[],"""Вольное дело""",0
961973097279774720,2018-02-09,tvin270584,Дерипаска подает в суд на фонд Навального  ,0,1,0,[],"""Вольное дело""",0
961971981162876928,2018-02-09,biryukos,Дерипаска подает в суд на фонд Навального  ,0,0,0,[],"""Вольное дело""",0
961971856038416384,2018-02-09,dylxnsfederal,Дерипаска подает в суд на фонд Навального -  ,0,0,0,[],"""Вольное дело""",0
961963716303642624,2018-02-09,youtubrus,Дерипаска подает в суд на фонд Навального Радио...  ,0,0,0,[],"""Вольное дело""",0
961963002235883520,2018-02-09,mareena56,Дерипаска подает в суд на фонд Навального  ,0,0,0,[],"""Вольное дело""",0
961920277365084160,2018-02-09,raznienovosti,Дерипаска собирается судиться в связи с обвинениями в «противоречащих закону действиях»: Фонд Алексея Навального обвинил его в…,0,0,0,[],"""Вольное дело""",0
961919086610604032,2018-02-09,offschwartz,"Олег Дерипаска хочет и рыбку съесть и вторую часть поговорки. Вернее, туда «рыбка» уже села, а съесть он решил Фонд борьбы с коррупцией в суде.",0,0,1,[],"""Вольное дело""",0
961898391885221888,2018-02-09,yuriiyastrub,Навальный опубликовал кадры отдыха Дерепаски и зама Медведева с моделями на яхте #Настя_Рыбка #Олег_Дерипаска #Сергей_Приходько #Владимир_Путин #Алексей_Навальный #Фонд_Борьбы_С_Коррупцией  ,0,0,0,"['настя_рыбка', 'олег_дерипаска', 'сергей_приходько', 'владимир_путин', 'алексей_навальный', 'фонд_борьбы_с_коррупцией']","""Вольное дело""",0
1546757940241207040,2022-07-12,gazautomobiles,Фонд «Вольное Дело» и Горьковский автомобильный завод подвели итоги соревнований автоматизированных транспортных средств «РобоКросс-2022».  ,0,1,3,[],"""Вольное дело""",2
1542859465199869952,2022-07-01,newsaeru,Высшая Школа Бизнеса МГУ презентовала уникальный формат гибридного образования  ,0,0,0,[],"""Вольное дело""",2
1542858239750070016,2022-07-01,glavtw,"Высшая школа бизнеса МГУ презентовала уникальный формат гибридного образования  Фонд Олега Дерипаски «Вольное Дело» внедрил в Московском университете новый формат образования, который позволяет комбинировать онлайн и оффлайн обучение. Сумма вложений в проект составила 80 милли...  ",0,0,0,[],"""Вольное дело""",2
1452266185085627904,2021-10-24,izvestia_ru,"Сегодня завершающий день крупнейшего в России и первого на Кубани фестиваля традиционной казачьей культуры «Александровская крепость», который начался в пятницу.  Мероприятие организовал фонд Олега Дерипаски «Вольное дело»:  ",1,4,10,[],"""Вольное дело""",2
1451917698124943104,2021-10-23,izvestia_ru,"В Усть-Лабинске проходит крупнейший в России и первый на Кубани фестиваль «Александровская крепость», который продлится до 24 октября.  В фестивале принимают участие почти 150 коллективов. Мероприятие организовал фонд Олега Дерипаски «Вольное дело»:  ",1,0,10,[],"""Вольное дело""",2
1451165881615195904,2021-10-21,1txz0thjz1nenhg,"В городе Усть-Лабинск Краснодарского края пройдет крупнейший в стране фестиваль «казачьей» культуры «Александровская крепость», сообщил фонд «Вольное дело» бизнесмена Олега Дерипаски на официальном сайте.  Не знаю как у других людей, а у казаков жизнь удалась!",0,1,2,[],"""Вольное дело""",2
